ANNO;COD_ATENEO;NOME_ATENEO;Reg_ATENEO;AREA_GEO;GENERE;COD_QUALIFICA;DESC_QUALIFICA;N_PERS
2015;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;0
2015;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;32
2015;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;1
2015;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;73
2015;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;1
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);19
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);78
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;18
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;18
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;4AR;Titolare di assegno di ricerca;14
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;4AR;Titolare di assegno di ricerca;7
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;42
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;70
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;154
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;150
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;0
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;0
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;46
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;1
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;21
2015;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;2
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);200
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);335
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;181
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;157
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;4AR;Titolare di assegno di ricerca;191
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;4AR;Titolare di assegno di ricerca;154
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;96
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;155
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;537
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;326
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;3
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;4
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;394
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;38
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;285
2015;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;16
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);4
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);13
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;2
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;2
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;6
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;7
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;0
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;0
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;0
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;0
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;8
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;0
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;2
2015;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;0
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);70
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);125
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;51
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;72
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;4AR;Titolare di assegno di ricerca;34
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;4AR;Titolare di assegno di ricerca;50
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;109
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;138
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;70
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;59
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;8
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;3
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;164
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;3
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;51
2015;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;0
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);93
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);248
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;99
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;109
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;4AR;Titolare di assegno di ricerca;83
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;4AR;Titolare di assegno di ricerca;68
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;188
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;270
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;437
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;286
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;4
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;3
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;320
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;13
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;179
2015;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;1
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);224
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);398
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;135
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;163
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;4AR;Titolare di assegno di ricerca;123
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;4AR;Titolare di assegno di ricerca;93
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;158
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;227
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;862
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;502
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;22
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;8
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;570
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;2
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;289
2015;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;0
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);1
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);13
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;1
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;4
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;4AR;Titolare di assegno di ricerca;4
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;4AR;Titolare di assegno di ricerca;8
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;5PC;Personale docente a contratto;13
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;5PC;Personale docente a contratto;87
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;6CR;Collaboratori in attività di ricerca;1
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;6CR;Collaboratori in attività di ricerca;2
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;7CL;Collaboratori linguistici;0
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;7CL;Collaboratori linguistici;0
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;14
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;F;7TA;Personale tecnico-amministrativo;0
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;3
2015;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;M;7TA;Personale tecnico-amministrativo;1
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);23
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);58
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;49
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;62
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;4AR;Titolare di assegno di ricerca;17
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;4AR;Titolare di assegno di ricerca;25
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;5PC;Personale docente a contratto;73
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;5PC;Personale docente a contratto;117
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;6CR;Collaboratori in attività di ricerca;0
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;6CR;Collaboratori in attività di ricerca;0
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;7CL;Collaboratori linguistici;34
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;7CL;Collaboratori linguistici;6
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;7TA;Personale tecnico-amministrativo;145
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;F;7TA;Personale tecnico-amministrativo;16
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;7TA;Personale tecnico-amministrativo;82
2015;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;M;7TA;Personale tecnico-amministrativo;8
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);96
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);330
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;53
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;102
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;4AR;Titolare di assegno di ricerca;129
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;4AR;Titolare di assegno di ricerca;183
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;5PC;Personale docente a contratto;112
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;5PC;Personale docente a contratto;212
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;6CR;Collaboratori in attività di ricerca;60
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;6CR;Collaboratori in attività di ricerca;155
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;7CL;Collaboratori linguistici;27
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;7CL;Collaboratori linguistici;5
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;7TA;Personale tecnico-amministrativo;363
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;F;7TA;Personale tecnico-amministrativo;58
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;7TA;Personale tecnico-amministrativo;236
2015;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;M;7TA;Personale tecnico-amministrativo;18
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);126
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;1PO e 2PA;Professore I/II fascia (ordinario/associato);323
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;149
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;3RU e 3RTD;Ricercatore a tempo indeterminato/determinato;124
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;4AR;Titolare di assegno di ricerca;170
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;4AR;Titolare di assegno di ricerca;112
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;5PC;Personale docente a contratto;187
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;5PC;Personale docente a contratto;188
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;6CR;Collaboratori in attività di ricerca;980
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;6CR;Collaboratori in attività di ricerca;636
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;7CL;Collaboratori linguistici;29
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;7CL;Collaboratori linguistici;10
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;7TA;Personale tecnico-amministrativo;433
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;F;7TA;Personale tecnico-amministrativo;17
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;7TA;Personale tecnico-amministrativo;224
2015;02301;Verona - Università degli studi;Veneto;NORD-EST;M;7TA;Personale tecnico-amministrativo;13
2015;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;F;1PO e 2PA;Professore I/II fascia (ordinario/associato);115
